FilePath,LineNumber,RecieverVaribale,Context,Label
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,134,java.util.StringTokenizer,java.util.StringTokenizer nextToken hasMoreTokens String {  while StringTokenizer StringTokenizer boolean boolean,nextToken
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,61,java.awt.EventQueue,java.awt.EventQueue isDispatchThread  if,isDispatchThread
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/EnhancedTreeCellRenderer.java,91,java.beans.PropertyChangeEvent,java.beans.PropertyChangeEvent getSource getSource JTree return JTree)) instanceof  if,getSource
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,151,java.lang.String,java.lang.String charAt charAt length tartWith ubtring tartWith ubtring tartWith  if else 'i') ==  if { length <  for {  if else },charAt
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/XMLUtilities.java,77,java.lang.StringBuilder,java.lang.StringBuilder append { 0x00) != &&  if { '\t') != && '\n' != && '\r' != && 0x9F)) <= && <=  || 0x1F) <= && <=  if charAt char { length <  for,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,586,java.util.Stack,java.util.Stack push push else } push append { '!') == 1) + charAt && length != 1 +  if,push
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,98,java.lang.String,java.lang.String equals  if else Color.gray return  if else Color.lightGray return  if else Color.white return  if else Color.orange return  if else,equals
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,592,java.util.Stack,java.util.Stack isEmpty push push &&  if ',': case break push else },peek
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,147,java.io.File,java.io.File isFile  if long,length
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,242,java.lang.StringBuilder,java.lang.StringBuilder append { ') ' ==  if charAt char { length < && <  for,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Log.java,220,java.io.Writer,java.io.Writer flush { try { !=  if,flush
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/TaskManager.java,258,java.lang.Runnable,java.lang.Runnable run,run
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,143,java.beans.PropertyDescriptor,java.beans.PropertyDescriptor getName getReadMethod getName + "." + _pname=root String _val=_get.invoke Object { !=  if _get=prop.getReadMethod Method continue  if,getName
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,79,java.io.File,java.io.File delete  if } { finally,delete
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,100,java.lang.String,java.lang.String equals  if else Color.darkGray return  if else Color.gray return  if else Color.lightGray return  if else Color.white return  if else,equals
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,103,java.beans.PropertyDescriptor,java.beans.PropertyDescriptor getName getWriteMethod getName + "." + _pname=root String { !=  if _set=prop.getWriteMethod Method continue  if { _props) : PropertyDescriptor  for,getName
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ReverseCharSequence.java,40,java.lang.CharSequence,java.lang.CharSequence charAt charAt return,length
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,712,java.lang.Boolean,java.lang.Boolean booleanValue return Boolean) instanceof  if else return ==  if,booleanValue
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,94,java.lang.String,java.lang.String equals  if else Color.white return  if else Color.orange return  if else Color.yellow return  if else Color.blue return  if else,equals
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,644,java.lang.CharSequence,java.lang.CharSequence length < +  if char { <  for boolean false return 0) < || 0 < || 0 <  if,length
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,255,java.lang.StringBuilder,java.lang.StringBuilder append append append { else } ') append <  for,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,125,java.lang.String,java.lang.String ubtring ubtring get get ize append 1) + get int get int,substring
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,146,java.util.concurrent.CountDownLatch,java.util.concurrent.CountDownLatch await getCount { try { 0) >  while } },await
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,67,java.awt.Font,java.awt.Font getFamily getFamily parseStyle {  catch } parseStyle,getSize
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,602,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append append append append append append append append append : default break append else },append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,186,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append append,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,227,java.io.ObjectOutput,java.io.ObjectOutput close { try { !=  if,close
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/XMLUtilities.java,180,java.lang.Class,java.lang.Class getResourceAsStream BufferedInputStream InputSource new return { try { endsWith && null !=  if,getResourceAsStream
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,190,java.util.concurrent.ExecutorService,java.util.concurrent.ExecutorService execute TaskManager.instance.fireWaiting,execute
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/TaskManager.java,252,java.lang.Runnable,java.lang.Runnable toString return,toString
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Log.java,146,java.lang.System,java.lang.System getProperty setErr setOut { :  for String[] Log.level=level,getProperty
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,570,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append else append  if '|': case break append,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,577,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append append append { '!') == 1) + charAt && length != 1 +  if append '{': case break,append
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StringList.java,137,java.lang.StringBuilder,java.lang.StringBuilder toString append append return + append ++i) <  for append StringBuilder StringBuilder { else,toString
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,62,java.lang.Runnable,java.lang.Runnable run  if,run
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/StringModel.java,29,java.util.LinkedList,java.util.LinkedList remove,remove
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/Log.java,224,java.io.IOException,java.io.IOException printStackTrace { IOException  catch } flush { try,printStackTrace
/Users/Jay/Desktop/CMPT470/Assignment_2B/CMPT470-816AssignmentMachineLenaring-master/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,210,java.util.concurrent.atomic.AtomicInteger,java.util.concurrent.atomic.AtomicInteger getAndIncrement + #" Worker setName Thread Thread,getAndIncrement
